"category"	"company.name"	"heat.rate"	"main.mmbtu"	"net.mwh"	"plant.id"	"plant.name"	"year"
"H"	"PacifiCorp "	0	0	97312	"H0111 "	"Copco 1"	2008
"H"	"PacifiCorp "	0	0	120286	"H0112 "	"Copco 2"	2008
"H"	"PacifiCorp "	0	0	13723	"H0177 "	"Fall Creek"	2008
"H"	"PacifiCorp "	0	0	125383	"H0245 "	"Iron Gate"	2008
"H"	"Placer County Water Agency "	0	0	27672	"H0195 "	"French Meadows"	2008
"H"	"Placer County Water Agency "	0	0	3508	"H0228 "	"Hell Hole"	2008
"H"	"Placer County Water Agency "	0	0	304474	"H0275 "	"Middle Fork"	2008
"H"	"Placer County Water Agency "	0	0	15911	"H0374 "	"Oxbow"	2008
"H"	"Placer County Water Agency "	0	0	206017	"H0406 "	"Ralston"	2008
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	177978	"H0081 "	"Camino"	2008
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	11720	"H0083 "	"Camp Far West"	2008
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	288075	"H0253 "	"Jaybird"	2008
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	11295	"H0255 "	"Jones Fork"	2008
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	59180	"H0289 "	"Loon Lake"	2008
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	24638	"H0414 "	"Robbs Peak"	2008
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	1037	"H0482 "	"Slab Creek"	2008
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	61754	"H0532 "	"Union Valley"	2008
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	262785	"H0565 "	"White Rock"	2008
"H"	"San Diego County Water Authority "	NA	0	0	"H0006 "	"Alvarado Hydro Facility"	2008
"H"	"San Diego County Water Authority "	0	0	22893	"H0612 "	"Rancho Penasquitos"	2008
"H"	"San Gabriel Valley Municipal Water District "	0	0	652	"H0443 "	"San Dimas Wash"	2008
"H"	"SF Public Utilities Commisson "	0	0	439713	"H0141 "	"Dion R Holm"	2008
"H"	"SF Public Utilities Commisson "	0	0	465355	"H0274 "	"Kirkwood (RPS Certified)"	2008
"H"	"SF Public Utilities Commisson "	0	0	368561	"H0601 "	"Moccasin"	2008
"H"	"SF Public Utilities Commisson "	0	0	2760	"H0336 "	"Moccasin Low Head"	2008
"H"	"Silicon Valley Power "	0	0	22085	"H0046 "	"Black Butte"	2008
"H"	"Silicon Valley Power "	0	0	898	"H0213 "	"Grizzly"	2008
"H"	"Silicon Valley Power "	0	0	10094	"H0500 "	"Stony Gorge"	2008
"H"	"Siskiyou County "	0	0	12396	"H0284 "	"Box Canyon"	2008
"H"	"Sithe Energies Inc "	0	0	633	"H0422 "	"Rock Creek L.P."	2008
"H"	"Slate Creek Hydro Assoc LP "	0	0	8657	"H0483 "	"Slate Creek"	2008
"H"	"Snow Mountain Hydro LLC "	0	0	2203	"H0240 "	"Burney Creek"	2008
"H"	"Snow Mountain Hydro LLC "	0	0	10996	"H0236 "	"Cove Hydroelectric"	2008
"H"	"Snow Mountain Hydro LLC "	0	0	5975	"H0238 "	"Lost Creek 1"	2008
"H"	"Snow Mountain Hydro LLC "	0	0	573	"H0237 "	"Ponderosa Bailey Creek"	2008
"H"	"Solano Irrigation District "	0	0	40235	"H0343 "	"Monticello"	2008
"H"	"Sonoma County Water Agency "	0	0	14020	"H0485 "	"Warm Springs"	2008
"H"	"South Feather Water and Power "	0	0	101210	"H0191 "	"Forbestown"	2008
"H"	"South Feather Water and Power "	0	0	68637	"H0263 "	"Kelly Ridge"	2008
"H"	"South Feather Water and Power "	0	0	21193	"H0484 "	"Sly Creek"	2008
"H"	"South Feather Water and Power "	0	0	177658	"H0573 "	"Woodleaf"	2008
"H"	"South San Joaquin Irr District "	0	0	15716	"H0488 "	"Frankenheimer"	2008
"H"	"South San Joaquin Irr District "	0	0	5720	"H0489 "	"Woodward"	2008
"H"	"Southern California Edison (SCE) "	0	0	411376	"H0027 "	"Big Creek 1"	2008
"H"	"Southern California Edison (SCE) "	0	0	360280	"H0028 "	"Big Creek 2"	2008
"H"	"Southern California Edison (SCE) "	0	0	17684	"H0030 "	"Big Creek 2A"	2008
"H"	"Southern California Edison (SCE) "	0	0	486576	"H0032 "	"Big Creek 3"	2008
"H"	"Southern California Edison (SCE) "	0	0	297172	"H0034 "	"Big Creek 4"	2008
"H"	"Southern California Edison (SCE) "	0	0	128314	"H0036 "	"Big Creek 8"	2008
"H"	"Southern California Edison (SCE) "	0	0	22279	"H0041 "	"Bishop Creek 2"	2008
"H"	"Southern California Edison (SCE) "	0	0	23924	"H0042 "	"Bishop Creek 3"	2008
"H"	"Southern California Edison (SCE) "	0	0	32827	"H0043 "	"Bishop Creek 4"	2008
"H"	"Southern California Edison (SCE) "	0	0	12083	"H0044 "	"Bishop Creek 5"	2008
"H"	"Southern California Edison (SCE) "	0	0	6983	"H0045 "	"Bishop Creek 6"	2008
"H"	"Southern California Edison (SCE) "	0	0	45358	"H0048 "	"Borel"	2008
"H"	"Southern California Edison (SCE) "	0	0	13451	"H0161 "	"Eastwood (Pumped Storage)"	2008
"H"	"Southern California Edison (SCE) "	0	0	6496	"H0187 "	"Fontana"	2008
"H"	"Southern California Edison (SCE) "	0	0	8956	"H0259 "	"Kaweah 1"	2008
"H"	"Southern California Edison (SCE) "	0	0	10955	"H0260 "	"Kaweah 2"	2008
"H"	"Southern California Edison (SCE) "	0	0	18265	"H0261 "	"Kaweah 3"	2008
"H"	"Southern California Edison (SCE) "	0	0	44255	"H0268 "	"Kern River 1"	2008
"H"	"Southern California Edison (SCE) "	0	0	69423	"H0269 "	"Kern River 3"	2008
"H"	"Southern California Edison (SCE) "	0	0	4894	"H0296 "	"Lundy"	2008
"H"	"Southern California Edison (SCE) "	0	0	3080	"H0298 "	"Lytle Creek"	2008
"H"	"Southern California Edison (SCE) "	0	0	296341	"H0313 "	"Mammoth Pool"	2008
"H"	"Southern California Edison (SCE) "	0	0	1900	"H0331 "	"Mill Creek 1"	2008
"H"	"Southern California Edison (SCE) "	0	0	10731	"H0332 "	"Mill Creek 2"	2008
"H"	"Southern California Edison (SCE) "	0	0	0.00300000014249235	"H0333 "	"Mill Creek 3"	2008
"H"	"Southern California Edison (SCE) "	0	0	4478	"H0372 "	"Ontario 1"	2008
"H"	"Southern California Edison (SCE) "	0	0	1067	"H0373 "	"Ontario 2"	2008
"H"	"Southern California Edison (SCE) "	0	0	22113	"H0398 "	"Poole"	2008
"H"	"Southern California Edison (SCE) "	0	0	20733	"H0499 "	"Portal"	2008
"H"	"Southern California Edison (SCE) "	0	0	16070	"H0426 "	"Rush Creek"	2008
"H"	"Southern California Edison (SCE) "	0	0	5160	"H0460 "	"Santa Ana 1"	2008
"H"	"Southern California Edison (SCE) "	0	0	2701	"H0462 "	"Santa Ana 3"	2008
"H"	"Southern California Edison (SCE) "	0	0	3442	"H0479 "	"Sierra"	2008
"H"	"Southern California Edison (SCE) "	0	0	14387	"H0525 "	"Tule River"	2008
"H"	"Synergics Energy Services LLC "	0	0	4175	"H0371 "	"Olsen"	2008
"H"	"TKO Power Inc "	0	0	2536	"H0507 "	"Bear Creek"	2008
"H"	"Tri-Dam Power Authority "	0	0	51961	"H0519 "	"Sand Bar"	2008
"H"	"Tri-Dam Project & Tri-Dam Power Authority "	0	0	37196	"H0022 "	"Beardsley"	2008
"H"	"Tri-Dam Project & Tri-Dam Power Authority "	0	0	220218	"H0145 "	"Donnells"	2008
"H"	"Tri-Dam Project & Tri-Dam Power Authority "	0	0	93280	"H0527 "	"Tulloch"	2008
"H"	"Turlock Irrigation Distict "	0	0	337136	"H0144 "	"Don Pedro"	2008
"H"	"Turlock Irrigation Distict "	0	0	3768	"H0234 "	"Hickman"	2008
"H"	"Turlock Irrigation Distict "	0	0	10025	"H0276 "	"La Grange"	2008
"H"	"Turlock Irrigation Distict "	0	0	7039	"H0530 "	"Turlock Lake"	2008
"H"	"Turlock Irrigation Distict "	0	0	9407	"H0535 "	"Upper Dawson"	2008
"H"	"United States Bureau of Reclamation "	0	0	259884	"H0186 "	"Folsom"	2008
"H"	"United States Bureau of Reclamation "	0	0	3741940	"H0242 "	"Hoover Dam (NV)"	2008
"H"	"United States Bureau of Reclamation "	0	0	305346	"H0257 "	"Judge F Carr"	2008
"H"	"United States Bureau of Reclamation "	0	0	373541	"H0270 "	"Keswick"	2008
"H"	"United States Bureau of Reclamation "	0	0	3287	"H0286 "	"Lewiston"	2008
"H"	"United States Bureau of Reclamation "	0	0	365677	"H0353 "	"New Melones"	2008
"H"	"United States Bureau of Reclamation "	0	0	34412	"H0360 "	"Nimbus"	2008
"H"	"United States Bureau of Reclamation "	0	0	8932	"H0363 "	"O'Neill"	2008
"H"	"United States Bureau of Reclamation "	0	0	452072	"H0381 "	"Parker"	2008
"H"	"United States Bureau of Reclamation "	0	0	9845	"H0471 "	"Senator Wash"	2008
"H"	"United States Bureau of Reclamation "	0	0	1465820	"H0475 "	"Shasta"	2008
"H"	"United States Bureau of Reclamation "	0	0	305926	"H0493 "	"Spring Creek"	2008
"H"	"United States Bureau of Reclamation "	0	0	13715	"H0497 "	"Stampede"	2008
"H"	"United States Bureau of Reclamation "	0	0	392867	"H0520 "	"Trinity"	2008
"H"	"United Water Conservation District "	0	0	741	"H0533 "	"Santa Felicia"	2008
"H"	"Utica Power Authority "	0	0	4957	"H0008 "	"Angels"	2008
"H"	"Utica Power Authority "	0	0	12868	"H0346 "	"Murphys"	2008
"H"	"Yolo County Flood Control & Water Conservation District "	NA	0	0	"H0576 "	"Clear Lake"	2008
"H"	"Yolo County Flood Control & Water Conservation District "	0	0	5067	"H0243 "	"Indian Valley Dam"	2008
"H"	"Yuba County Water Agency "	0	0	628076	"H0352 "	"Colgate"	2008
"H"	"Yuba County Water Agency "	0	0	339	"H0362 "	"Deadwood Creek"	2008
"H"	"Yuba County Water Agency "	0	0	7227	"H0053 "	"Fish Power (NPCap = 0.15MW - No Reporting RQD)"	2008
"H"	"Yuba County Water Agency "	0	0	105358	"H0354 "	"Narrows 2"	2008
"N"	"Pacific Gas & Electric (PG&E) "	3.41214310623667	58315300	17090520	"N0001 "	"Diablo Canyon"	2008
"N"	"Southern California Edison (SCE) "	10.6394433930208	163760504	15391830	"N0002 "	"San Onofre Nuclear Generating Station - SONGS"	2008
"S"	"Luz Solar Partners Ltd III "	14.088861249309	1019470	72360	"S0071 "	"SEGS III"	2008
"S"	"Luz Solar Partners Ltd IV "	14.2023829223895	1029900	72516	"S0072 "	"SEGS IV"	2008
"S"	"Luz Solar Partners Ltd IX "	12.6197383150571	2096820	166154	"S0073 "	"SEGS IX"	2008
"S"	"Luz Solar Partners Ltd V "	14.0697786266885	1023900	72773	"S0074 "	"SEGS V"	2008
"S"	"Luz Solar Partners Ltd VI "	11.1502688487026	856441	76809	"S0075 "	"SEGS VI"	2008
"S"	"Luz Solar Partners Ltd VII "	11.0920927491193	828058	74653	"S0076 "	"SEGS VII"	2008
"S"	"Luz Solar Partners Ltd VIII "	13.0666280455291	1984860	151903	"S0077 "	"SEGS VIII"	2008
"S"	"Sacramento Municipal Utility District (SMUD) "	0	0	330	"S0090 "	"Hedge PV"	2008
"S"	"Sacramento Municipal Utility District (SMUD) "	0	0	2288	"S0063 "	"Rancho Seco Solar PV - (Shutdown 3/31/2013)"	2008
"S"	"Southern California Edison (SCE) "	0	0	458	"S0119 "	"SPVP001 Etiwanda Rooftop Solar (Merged with S0191)"	2008
"S"	"Sunray Energy Inc "	0	0	12666	"S0069 "	"SEGS I"	2008
"S"	"Sunray Energy Inc "	0	0	30318	"S0070 "	"SEGS II"	2008
"S"	"University of California San Diego "	0	0	26.7999992370605	"S0129 "	"UCSD Solar PV System"	2008
"T"	"Bottle Rock Power LLC "	0	0	98313	"T0080 "	"Bottle Rock Power"	2008
"T"	"CE Turbo LLC "	0	0	71546	"T0073 "	"CE Turbo LLC"	2008
"T"	"Coso Operating Company LLC "	0	0	489670	"T0009 "	"Coso Energy Developers (BLM)"	2008
"T"	"Coso Operating Company LLC "	0	0	625568	"T0010 "	"Coso Finance Partners (NAVY I)"	2008
"T"	"Coso Operating Company LLC "	0	0	578840	"T0011 "	"Coso Power Developers (NAVY II)"	2008
"T"	"Del Ranch L P "	0	0	322178	"T0012 "	"Del Ranch Company (formerly A W Hoch)"	2008
"T"	"Elmore LP "	0	0	321512	"T0015 "	"J J Elmore"	2008
"T"	"Geysers Power Company LLC "	0	0	136979	"T0023 "	"Aidlin #1"	2008
"T"	"Geysers Power Company LLC "	0	0	115663	"T0005 "	"Bear Canyon #2 (Retired January 2016)"	2008
"T"	"Geysers Power Company LLC "	0	0	435641	"T0060 "	"Big Geysers #13"	2008
"T"	"Geysers Power Company LLC "	0	0	555132	"T0050 "	"Calistoga #19"	2008
"T"	"Geysers Power Company LLC "	0	0	389217	"T0059 "	"Cobb Creek #12"	2008
"T"	"Geysers Power Company LLC "	0	0	512842	"T0058 "	"Eagle Rock #11"	2008
"T"	"Geysers Power Company LLC "	0	0	358231	"T0030 "	"Grant #20"	2008
"T"	"Geysers Power Company LLC "	0	0	427360	"T0028 "	"Lakeview #17"	2008
"T"	"Geysers Power Company LLC "	0	0	681675	"T0055 "	"McCabe #5-#6"	2008
"T"	"Geysers Power Company LLC "	0	0	424557	"T0027 "	"Quick Silver #16"	2008
"T"	"Geysers Power Company LLC "	0	0	600706	"T0056 "	"Ridge Line #7-#8"	2008
"T"	"Geysers Power Company LLC "	0	0	406347	"T0029 "	"Socrates #18"	2008
"T"	"Geysers Power Company LLC "	0	0	341543	"T0046 "	"Sonoma #3"	2008
"T"	"Geysers Power Company LLC "	0	0	425088	"T0061 "	"Sulphur Springs #14"	2008
"T"	"Geysers Power Company LLC "	0	0	209614	"T0007 "	"West Ford Flat #4"	2008
"T"	"Heber Geothermal Co "	0	0	377001	"T0033 "	"Heber Geothermal Co"	2008
"T"	"Heber Geothermal Co "	0	0	343861	"T0051 "	"Second Imperial Geothermal Co SIGC Plant"	2008
"T"	"Leathers LP "	0	0	345889	"T0034 "	"J M Leathers"	2008
"T"	"Mammoth Pacific LP "	0	0	40861	"T0035 "	"Mammoth Pacific I"	2008
"T"	"Mammoth Pacific LP "	0	0	93245	"T0036 "	"Mammoth Pacific II"	2008
"T"	"Mammoth Pacific LP "	0	0	102309	"T0038 "	"Ples I"	2008
"T"	"North Brawley Geothermal "	0	0	154850	"T0043 "	"Ormesa Geothermal II"	2008
"T"	"Northern California Power Agency "	0	0	490544	"T0039 "	"Geothermal 1"	2008
"T"	"Northern California Power Agency "	0	0	456196	"T0040 "	"Geothermal 2"	2008
"T"	"Ormat "	0	0	53615	"T0066 "	"Ormesa 1H"	2008
"T"	"Ormat Nevada Inc "	0	0	82458	"T0021 "	"GEM II"	2008
"T"	"Ormat Nevada Inc "	0	0	102403	"T0022 "	"GEM III"	2008
"T"	"Ormesa Geothermal "	0	0	120599	"T0062 "	"Ormesa I"	2008
"T"	"Salton Sea 4 Fish Lake Pwr Gen "	0	0	343609	"T0016 "	"Salton Sea Unit 4"	2008
"T"	"Salton Sea Power Generatn LP 1 "	0	0	79570	"T0047 "	"Salton Sea Unit 1"	2008
"T"	"Salton Sea Power Generatn LP 2 "	0	0	128097	"T0048 "	"Salton Sea Unit 2"	2008
"T"	"Salton Sea Power Generatn LP 3 "	0	0	398527	"T0049 "	"Salton Sea Unit 3"	2008
"T"	"Salton Sea Power LLC "	0	0	350227	"T0017 "	"Salton Sea Unit 5"	2008
"T"	"Star Group 1E Geothermal Partn "	0	0	41693	"T0063 "	"Ormesa 1 E"	2008
"T"	"Terra-Gen Dixie Valley LLC "	0	0	384470	"T0077 "	"Terra-Gen Dixie Valley (NV)"	2008
"T"	"Vulcan/BN Geothermal Power Co "	0	0	272865	"T0053 "	"Vulcan"	2008
"W"	"QFER placeholder for company name "	0	0	5724000	"W9999 "	"CAISO In-State Wind Generation"	2008
"C"	"ACE Cogeneration Co "	12.0988468335245	9523450	787137	"C0001 "	"ACE Cogeneration (ACE is Argus Cogen Expansion - Retired)"	2009
"C"	"Air Products and Chemicals Inc "	7.69660870925374	3099940	402767	"C0021 "	"Stockton CoGen (Retired 3/31/2012 - Repowered E0002)"	2009
"C"	"DTE Stockton LLC "	14.3902075987608	927364	64444.1015625	"C0004 "	"Port of Stockton District Energy Facility - Retired Jan 2011"	2009
"C"	"GWF Power Systems LP "	11.5776064716929	1763200	152294	"C0008 "	"East Third Street Power Plant - Retired April 2012"	2009
"C"	"GWF Power Systems LP "	11.4055613275427	1767440	154963	"C0009 "	"Loveridge Road Power Plant - Retired April 2012"	2009
"C"	"GWF Power Systems LP "	11.3888543635971	1740980	152867	"C0012 "	"Nichols Road Power Plant - Retired April 2012"	2009
"C"	"GWF Power Systems LP "	11.4841246348087	1784610	155398	"C0010 "	"Wilbur East Power Plant - Retired April 2012"	2009
"C"	"GWF Power Systems LP "	11.4786062582749	1777290	154835	"C0011 "	"Wilbur West Power Plant - Retired April 2012"	2009
"C"	"Hanford LP "	11.177507701146	2256940	201918	"C0007 "	"Hanford - Retired October 2011"	2009
"C"	"Jackson Valley Energy Part LP "	0	0	0.119999997317791	"C0005 "	"Buena Vista Biomass Power (Jackson Valley) Retired Dec 2012"	2009
"C"	"Karnavati Holdings Inc "	43.3840760002095	15023345	346287.080078125	"C0017 "	"Argus Cogen Plant"	2009
"C"	"Los Angeles Department of Water & Power (LADWP) "	9.63905665485604	130663100	13555590	"C0023 "	"Intermountain Power Project (UT)"	2009
"C"	"Mt Poso Cogeneration Co "	10.4596240953819	4017960	384140	"C0016 "	"Mt. Poso Cogeneration - Retired November 2011"	2009
"C"	"Rio Bravo "	6.21807442086495	1816940	292203	"C0018 "	"Rio Bravo Jasmin"	2009
"C"	"Rio Bravo "	6.36629299274633	1834320	288130	"C0022 "	"Rio Bravo Poso"	2009
"C"	"Tesoro Refining & Marketing Company LLC "	14.5287113204065	2912440	200461	"C0002 "	"Los Angeles Refinery - Calciner"	2009
"E"	"Ameresco Inc "	10.390625	766080	73728	"E0218 "	"Ameresco Half Moon Bay (Ox Mountain Landfill)"	2009
"E"	"Ameresco Inc "	10.2284350494374	120000	11732	"E0217 "	"Ameresco Keller Canyon"	2009
"E"	"Ameresco Inc "	12.7921339440847	242961	18993	"E0214 "	"Ameresco Santa Cruz Energy"	2009
"E"	"Big Valley Power LLC "	22.7736842105263	4327	190	"E0003 "	"Big Valley Power LLC_(Retired June 30  2010)"	2009
"E"	"Bio Energy Partners/WM Renewable Energy "	18.1578922716628	775342	42700	"E0106 "	"Altamont Gas Recovery"	2009
"E"	"Burney Forest Power "	19.1215215459409	4389460	229556	"E0005 "	"Burney Forest Products"	2009
"E"	"Burney Mountain Power "	22.1434979096495	1308260	59081	"E0006 "	"Burney Mountain Power"	2009
"E"	"City of Oxnard Wastewater Division "	14.4212813908564	89585	6212	"E0211 "	"Oxnard Wastewater Treatment Plant"	2009
"E"	"City of San Diego "	18	601902	33439	"E0171 "	"Gas Utilization Facility (Pt. Loma Sewage TP)"	2009
"E"	"City of Sunnyvale Water Pollution Control Plant "	12.6712541190153	130742	10318	"E0181 "	"Sunnyvale Water Pollution Control Plant"	2009
"E"	"Collins Pine Co "	23.9281362184237	1453060	60726	"E0026 "	"Collins Pine Co Project"	2009
"E"	"Community Renewable Energy Services Inc "	19.8317338047733	1256380	63352	"E0033 "	"Dinuba Energy"	2009
"E"	"County of Riverside Waste Management Department "	12.8567580415148	81139	6311	"E0210 "	"RCWMD Badlands Power Plant"	2009
"E"	"County of Sacramento Waste Management "	12.9075373382537	814969	63139	"E0203 "	"Kiefer Landfill Gas-to-Energy Facility"	2009
"E"	"County Sanitation Districts of Los Angeles County "	14.8781124967345	1082100	72731	"E0113 "	"Commerce Refuse To Energy"	2009
"E"	"County Sanitation Districts of Los Angeles County "	17.5937747426762	355535	20208	"E0130 "	"Palos Verdes Gas to Energy Facility - Retired Oct 2011"	2009
"E"	"County Sanitation Districts of Los Angeles County "	11.0782898462571	4225437	381416	"E0127 "	"Puente Hills Energy Recovery"	2009
"E"	"County Sanitation Districts of Los Angeles County "	10.5712834224599	395366	37400	"E0128 "	"Puente Hills Gas-to-Energy Facility  Phase II"	2009
"E"	"County Sanitation Districts of Los Angeles County "	14.4886315460651	649337	44817	"E0129 "	"Spadra Landfill Gas to Energy"	2009
"E"	"County Sanitation Districts of Los Angeles County "	13.1588218148424	1735387	131880.119999997	"E0212 "	"Total Energy Facilities"	2009
"E"	"Covanta Delano/Mendota "	13.9816206303591	4772780	341361	"E0029 "	"Covanta Delano  Inc"	2009
"E"	"Covanta Delano/Mendota "	16.8113599264648	3182340	189297	"E0052 "	"Covanta Mendota LP"	2009
"E"	"Covanta Energy Inc "	19.0284954522104	2518840	132372	"E0150 "	"Stanislaus Resource Recovery Facility"	2009
"E"	"Desert View Power (formerly Colmac Energy Inc) "	15.4087060280043	5501170	357017	"E0027 "	"Desert View Power (Mecca Plant)"	2009
"E"	"DTE Energy Services "	16.3356902863447	2606000	159528	"E0105 "	"Woodland Biomass Power Ltd"	2009
"E"	"East Bay Municipal Utility District (EBMUD) "	12.2384218077475	426509	34850	"E0036 "	"EBMUD Wastewater Treatment Plant Power Generation Station"	2009
"E"	"Eel River Power LLC "	15.5474420058539	1641359	105571	"E0063 "	"Scotia"	2009
"E"	"Encina Wastewater Authority "	11.4997817165808	131707	11453	"E0251 "	"Encina Water Pollution Control"	2009
"E"	"Energy 2001 Inc "	27.7126177024482	441462	15930	"E0225 "	"Lincoln Landfill - WPWMA"	2009
"E"	"Fortistar Methane Group "	15.7059612518629	105387	6710	"E0118 "	"American Canyon Power Plant (Retired 2013)"	2009
"E"	"Fortistar Methane Group "	17.251352186679	893068	51768	"E0117 "	"Coyote Canyon"	2009
"E"	"Fortistar Methane Group "	13.8559312386157	243421	17568	"E0120 "	"Guadalupe Power Plant (Retired 2013)"	2009
"E"	"Fortistar Methane Group "	13.3772057997078	119017	8897	"E0123 "	"Marsh Road Power Plant (Retired 2013)"	2009
"E"	"Fortistar Methane Group "	10.5487309110058	500801	47475	"E0168 "	"MM Lopez Energy LLC"	2009
"E"	"Fortistar Methane Group "	17.6092500809444	707029	40151	"E0194 "	"MM Prima Deshecha Energy LLC"	2009
"E"	"Fortistar Methane Group "	12.0928931280989	607293	50219	"E0054 "	"MM San Diego LLC - Miramar Landfill"	2009
"E"	"Fortistar Methane Group "	12.704879424155	383014	30147	"E0202 "	"MM San Diego LLC - North City"	2009
"E"	"Fortistar Methane Group "	13.2168272318561	308679	23355	"E0095 "	"MM Tajiguas Energy LLC"	2009
"E"	"Fortistar Methane Group "	14.6886831703765	141217	9614	"E0101 "	"MM Tulare Energy LLC"	2009
"E"	"Fortistar Methane Group "	19.0147747883918	1006414	52928	"E0152 "	"MM West Covina LLC"	2009
"E"	"Fortistar Methane Group "	13.4866705024933	281278	20856	"E0154 "	"MM Yolo Power LLC Facility"	2009
"E"	"Fortistar Methane Group "	16.1888904633697	114245	7057	"E0204 "	"MN Colton Genco LLC (Retired 2013)"	2009
"E"	"Fortistar Methane Group "	13.2140141632501	177266	13415	"E0209 "	"MN Mid Valley Genco LLC"	2009
"E"	"Fortistar Methane Group "	13.8249083080848	173392	12542	"E0206 "	"MN Milliken Genco LLC (Retired 2014)"	2009
"E"	"Fortistar Methane Group "	13.2986664923519	203443	15298	"E0179 "	"Newby Island I"	2009
"E"	"Fortistar Methane Group "	13.2745228316018	219773	16556	"E0122 "	"Newby Island II (Retired 2010)"	2009
"E"	"G2 Energy (Ostrom Road) LLC "	15.1000370164723	163171	10806	"E0237 "	"Ostrom Road"	2009
"E"	"Gas Recovery Systems Inc "	32.6289671090594	169638	5199	"E0075 "	"San Marcos"	2009
"E"	"Gas Recovery Systems Inc "	27.1513577712311	420682.59375	15493.9799804688	"E0094 "	"Sycamore Landfill San Diego"	2009
"E"	"Global Ampersand LLC "	21.1632396949513	1096150	51795	"E0018 "	"Chowchilla II Biomass"	2009
"E"	"Global Ampersand LLC "	24.0056544631333	1171740	48811	"E0007 "	"El Nido Biomass"	2009
"E"	"HL Power Co "	14.9023421384537	2528540	169674	"E0041 "	"HL Power Company (Honey Lake)"	2009
"E"	"IHI Power Services Corp "	21.9751694781649	2787770	126860	"E0100 "	"Pacific Ultrapower Chinese"	2009
"E"	"Los Angeles Department of Water & Power (LADWP) "	13.6801601423488	246024	17984	"E0153 "	"Bradley Landfill"	2009
